Branch ID,Branch Name,Number of Holds,Title,Author,As of Date,Web URL
EPLCPL,Capilano Branch,10,When breath becomes air / Paul Kalanithi ; foreword by Abraham Verghese,KALANITHI PAUL,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=when%20breath%20becomes
EPLWHP,,7,The widow / Fiona Barton,BARTON FIONA,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20widow%20/
EPLGMU,MacEwan University,1,"Daring greatly : how the courage to be vulnerable transforms the way we live, love, parent, and lead / Brene Brown",BROWN BRENE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=daring%20greatly%20%3A
EPLRIV,Riverbend Branch,34,The illegal : a novel / Lawrence Hill,HILL LAWRENCE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20illegal%20%3A
EPLHIG,Highlands Branch,5,Birdie : a novel / Tracey Lindberg,LINDBERG TRACEY,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=birdie%20%3A%20a
EPLMLW,Mill Woods Branch,17,The widow / Fiona Barton,BARTON FIONA,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20widow%20/
EPLABB,Abbottsfield - Penny McKee Branch,7,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,KOND MARIE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic
EPLSPW,Sprucewood Branch,3,The miracle morning : the not-so-obvious secret guaranteed to transform your life before 8 am / Hal Elrod. --,ELROD HAL,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20miracle%20morning
EPLJPL,Jasper Place Branch,19,The widow / Fiona Barton,BARTON FIONA,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20widow%20/
EPLWHP,,4,"The good dinosaur : cinestory / adaptation, design, lettering, layout and editing, Aaron Sparrow [and eight others]",SPARROW AARON,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20good%20dinosaur
EPLSTR,Strathcona Branch,20,Spark joy : an illustrated master class on the art of organizing and tidying up / Marie Kondo ; translated from the Japanese by Cathy Hirano,KOND MARIE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=spark%20joy%20%3A
EPLABB,Abbottsfield - Penny McKee Branch,3,The illegal : a novel / Lawrence Hill,HILL LAWRENCE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20illegal%20%3A
EPLWHP,,6,Private Paris / James Patterson and Mark Sullivan,PATTERSON JAMES,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=private%20paris%20/
EPLABB,Abbottsfield - Penny McKee Branch,3,Minecraft annual / [edited by Jane Riordan ; written by Jane Riordan with 3 others],RIORDAN JANE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=minecraft%20annual%20/
EPLLHL,Lois Hole Library,24,Find her : a novel / Lisa Gardner,GARDNER LISA,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=find%20her%20%3A
EPLCPL,Capilano Branch,11,My name is Lucy Barton : a novel / Elizabeth Strout,STROUT ELIZABETH,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=my%20name%20is
EPLWOO,Woodcroft Branch,22,The illegal : a novel / Lawrence Hill,HILL LAWRENCE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20illegal%20%3A
EPLMEA,Meadows Branch,8,All the light we cannot see : a novel / Anthony Doerr,DOERR ANTHONY,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light
EPLMNA,Stanley A. Milner Library (Downtown),27,The illegal : a novel / Lawrence Hill,HILL LAWRENCE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20illegal%20%3A
EPLCPL,Capilano Branch,9,The widow / Fiona Barton,BARTON FIONA,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20widow%20/
EPLHIG,Highlands Branch,5,The high mountains of Portugal : a novel / Yann Martel,MARTEL YANN,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20high%20mountains
EPLSPW,Sprucewood Branch,4,The Martian : a novel / Andy Weir,WEIR ANDY,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20martian%20%3A
EPLCAL,Calder Branch,5,"Food to grow : a simple, no-fail guide to growing your own fruits, vegetables and herbs / Frankie Flowers ; photography by Shannon J. Ross",FLOWERS FRANKIE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=food%20to%20grow
EPLCLV,Clareview Branch,7,The widow / Fiona Barton,BARTON FIONA,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20widow%20/
EPLCPL,Capilano Branch,11,Fifteen dogs : an apologue / Andre Alexis,ALEXIS ANDRE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=fifteen%20dogs%20%3A
EPLLON,Londonderry Branch,9,NYPD Red. 4 / James Patterson and Marshall Karp,PATTERSON JAMES,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=nypd%20red.%204
EPLLHL,Lois Hole Library,24,Me before you / Jojo Moyes,MOYES JOJO,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=me%20before%20you
EPLRIV,Riverbend Branch,33,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,KOND MARIE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic
EPLIDY,Idylwylde Branch,16,Fates and furies / Lauren Groff,GROFF LAUREN,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=fates%20and%20furies
EPLSPW,Sprucewood Branch,10,When breath becomes air / Paul Kalanithi ; foreword by Abraham Verghese,KALANITHI PAUL,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=when%20breath%20becomes
EPLMNA,Stanley A. Milner Library (Downtown),21,Find her : a novel / Lisa Gardner,GARDNER LISA,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=find%20her%20%3A
EPLSPW,Sprucewood Branch,3,The illegal : a novel / Lawrence Hill,HILL LAWRENCE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20illegal%20%3A
EPLLHL,Lois Hole Library,25,Spark joy : an illustrated master class on the art of organizing and tidying up / Marie Kondo ; translated from the Japanese by Cathy Hirano,KOND MARIE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=spark%20joy%20%3A
EPLABB,Abbottsfield - Penny McKee Branch,4,Property of a Noble Woman  / by Danielle  Steel,STEEL DANIELLE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=property%20of%20a
EPLMLW,Mill Woods Branch,86,Cambridge IELTS ... : examination papers from the University of Cambridge Local Examinations Syndicate,UNIVERSITY OF CAMBRIDGE LOCAL EXAMINATIONS SYNDICATE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=cambridge%20ielts%20...
EPLGMU,MacEwan University,1,Tax-free savings accounts : how TFSAs can make you rich / Gordon Pape,PAPE GORDON,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=tax-free%20savings%20accounts
EPLIDY,Idylwylde Branch,19,The widow / Fiona Barton,BARTON FIONA,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20widow%20/
EPLSTR,Strathcona Branch,16,My name is Lucy Barton : a novel / Elizabeth Strout,STROUT ELIZABETH,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=my%20name%20is
EPLCSD,Castle Downs Branch,15,The lake house : a novel / Kate Morton,MORTON KATE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20lake%20house
EPLMCN,,4,Brooklyn : a novel / Colm Toibin,TOIBIN COLM,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=brooklyn%20%3A%20a
EPLLHL,Lois Hole Library,27,The widow / Fiona Barton,BARTON FIONA,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20widow%20/
EPLLON,Londonderry Branch,11,Find her : a novel / Lisa Gardner,GARDNER LISA,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=find%20her%20%3A
EPLGMU,MacEwan University,2,The heart goes last / Margaret Atwood,ATWOOD MARGARET,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20heart%20goes
EPLWOO,Woodcroft Branch,15,Find her : a novel / Lisa Gardner,GARDNER LISA,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=find%20her%20%3A
EPLGMU,MacEwan University,1,Saraban : a chef's journey through Persia / Greg & Lucy Malouf ; photography by Ebrahim Khadem Bayat and Mark Roper. --,MALOUF GREG,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=saraban%20%3A%20a
EPLLON,Londonderry Branch,9,Me before you / Jojo Moyes,MOYES JOJO,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=me%20before%20you
EPLWOO,Woodcroft Branch,15,All the light we cannot see : a novel / Anthony Doerr,DOERR ANTHONY,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light
EPLLHL,Lois Hole Library,32,The illegal : a novel / Lawrence Hill,HILL LAWRENCE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20illegal%20%3A
EPLJPL,Jasper Place Branch,15,Birdie : a novel / Tracey Lindberg,LINDBERG TRACEY,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=birdie%20%3A%20a
EPLLON,Londonderry Branch,12,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,KOND MARIE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic
EPLMNA,Stanley A. Milner Library (Downtown),27,Fifteen dogs : an apologue / Andre Alexis,ALEXIS ANDRE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=fifteen%20dogs%20%3A
EPLJPL,Jasper Place Branch,16,When breath becomes air / Paul Kalanithi ; foreword by Abraham Verghese,KALANITHI PAUL,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=when%20breath%20becomes
EPLWMC,Whitemud Crossing Branch,33,Far from true : a Promise Falls novel / Linwood Barclay,BARCLAY LINWOOD,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=far%20from%20true
EPLABB,Abbottsfield - Penny McKee Branch,6,Private Paris / James Patterson and Mark Sullivan,PATTERSON JAMES,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=private%20paris%20/
EPLGMU,MacEwan University,2,7 steps to health and the big diabetes lie / by Max Sidorov,SIDOROV MAX,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=7%20steps%20to
EPLSTR,Strathcona Branch,25,When breath becomes air / Paul Kalanithi ; foreword by Abraham Verghese,KALANITHI PAUL,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=when%20breath%20becomes
EPLMLW,Mill Woods Branch,18,Old school / by Jeff Kinney,KINNEY JEFF,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=old%20school%20/
EPLJPL,Jasper Place Branch,20,The illegal : a novel / Lawrence Hill,HILL LAWRENCE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20illegal%20%3A
EPLCSD,Castle Downs Branch,15,Crown  / by Kiera  Cass,CASS KIERA,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=crown%20/%20by
EPLSTR,Strathcona Branch,16,Birdie : a novel / Tracey Lindberg,LINDBERG TRACEY,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=birdie%20%3A%20a
EPLCSD,Castle Downs Branch,13,"Amulet. Book seven, Firelight / [written & illustrated by] Kazu Kibuishi ; colors & backgrounds, Jason Caffoe ; color assists, Chrystin Garland, Kazu Kibuishi]",KIBUISHI KAZU,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=amulet.%20book%20seven%2C
EPLCAL,Calder Branch,6,Bone and bread / Saleema Nawaz,NAWAZ SALEEMA,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=bone%20and%20bread
EPLCLV,Clareview Branch,7,Cambridge IELTS ... : examination papers from the University of Cambridge Local Examinations Syndicate,UNIVERSITY OF CAMBRIDGE LOCAL EXAMINATIONS SYNDICATE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=cambridge%20ielts%20...
EPLMCN,,3,To kill a mockingbird / Harper Lee,LEE HARPER,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=to%20kill%20a
EPLCPL,Capilano Branch,9,Cometh the hour / Jeffrey Archer,ARCHER JEFFREY,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=cometh%20the%20hour
EPLWMC,Whitemud Crossing Branch,42,When breath becomes air / Paul Kalanithi ; foreword by Abraham Verghese,KALANITHI PAUL,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=when%20breath%20becomes
EPLCSD,Castle Downs Branch,15,Me before you / Jojo Moyes,MOYES JOJO,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=me%20before%20you
EPLHIG,Highlands Branch,5,The illegal : a novel / Lawrence Hill,HILL LAWRENCE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20illegal%20%3A
EPLMLW,Mill Woods Branch,18,Spark joy : an illustrated master class on the art of organizing and tidying up / Marie Kondo ; translated from the Japanese by Cathy Hirano,KOND MARIE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=spark%20joy%20%3A
EPLRIV,Riverbend Branch,29,Spark joy : an illustrated master class on the art of organizing and tidying up / Marie Kondo ; translated from the Japanese by Cathy Hirano,KOND MARIE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=spark%20joy%20%3A
EPLWMC,Whitemud Crossing Branch,41,The high mountains of Portugal : a novel / Yann Martel,MARTEL YANN,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20high%20mountains
EPLJPL,Jasper Place Branch,18,Spark joy : an illustrated master class on the art of organizing and tidying up / Marie Kondo ; translated from the Japanese by Cathy Hirano,KOND MARIE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=spark%20joy%20%3A
EPLHIG,Highlands Branch,4,Fifteen dogs : an apologue / Andre Alexis,ALEXIS ANDRE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=fifteen%20dogs%20%3A
EPLIDY,Idylwylde Branch,18,Fifteen dogs : an apologue / Andre Alexis,ALEXIS ANDRE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=fifteen%20dogs%20%3A
EPLIDY,Idylwylde Branch,18,The girl on the train / Paula Hawkins,HAWKINS PAULA,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLMCN,,3,"My secret mother : two different lives, one heartbreaking secret : a memoir / Phyllis Whitsell with Barbara Fisher",WHITSELL PHYLLIS,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=my%20secret%20mother
EPLMCN,,3,My name is Lucy Barton : a novel / Elizabeth Strout,STROUT ELIZABETH,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=my%20name%20is
EPLWOO,Woodcroft Branch,17,Fifteen dogs : an apologue / Andre Alexis,ALEXIS ANDRE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=fifteen%20dogs%20%3A
EPLCPL,Capilano Branch,14,The high mountains of Portugal : a novel / Yann Martel,MARTEL YANN,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20high%20mountains
EPLRIV,Riverbend Branch,25,When breath becomes air / Paul Kalanithi ; foreword by Abraham Verghese,KALANITHI PAUL,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=when%20breath%20becomes
EPLGMU,MacEwan University,2,"The new annotated Sherlock Holmes / Sir Arthur Conan Doyle ; edited, with a foreword and notes by Leslie S. Klinger ; with additional research by Patricia J. Chui ; introduction by John le Carre",DOYLE ARTHUR CONAN 001930,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20new%20annotated
EPLLHL,Lois Hole Library,35,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,KOND MARIE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic
EPLCPL,Capilano Branch,12,Me before you / Jojo Moyes,MOYES JOJO,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=me%20before%20you
EPLMLW,Mill Woods Branch,18,The illegal : a novel / Lawrence Hill,HILL LAWRENCE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20illegal%20%3A
EPLSPW,Sprucewood Branch,5,Me before you / Jojo Moyes,MOYES JOJO,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=me%20before%20you
EPLIDY,Idylwylde Branch,20,The high mountains of Portugal : a novel / Yann Martel,MARTEL YANN,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20high%20mountains
EPLLON,Londonderry Branch,13,Cambridge IELTS ... : examination papers from the University of Cambridge Local Examinations Syndicate,UNIVERSITY OF CAMBRIDGE LOCAL EXAMINATIONS SYNDICATE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=cambridge%20ielts%20...
EPLGMU,MacEwan University,1,"The joy of less : a minimalist living guide : how to declutter, organize, and simplify your life / Francine Jay",JAY FRANCINE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20joy%20of
EPLHIG,Highlands Branch,4,History's people : personalities and the past / Margaret MacMillan,MACMILLAN MARGARET,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=history%27s%20people%20%3A
EPLIDY,Idylwylde Branch,21,Spark joy : an illustrated master class on the art of organizing and tidying up / Marie Kondo ; translated from the Japanese by Cathy Hirano,KOND MARIE,03/28/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=spark%20joy%20%3A
